Date,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI
2014-10-01,108.40665435791016,383.614990234375,1.262833595275879,1214.5999755859375,39.16696548461914,16804.7109375
2014-10-02,107.97188568115234,375.0719909667969,1.2624191045761108,1214.199951171875,39.04751968383789,16801.05078125
2014-10-03,109.8761978149414,359.5119934082031,1.2670577764511108,1192.199951171875,39.329097747802734,17009.689453125
2014-10-04,,328.8659973144531,,,,
2014-10-05,,320.510009765625,,,,
2014-10-06,109.78926086425781,330.0790100097656,1.2513607740402222,1206.699951171875,39.329097747802734,16991.91015625
2014-10-07,107.23278045654297,336.18701171875,1.264606237411499,1211.699951171875,38.85124588012695,16719.390625
2014-10-08,108.67623138427734,352.94000244140625,1.266800880432129,1205.300048828125,39.91788101196289,16994.220703125
2014-10-09,106.74585723876953,365.0260009765625,1.2743074893951416,1224.5999755859375,39.124305725097656,16659.25
2014-10-10,105.65019226074219,361.56201171875,1.2689067125320435,1221.0,37.571285247802734,16544.099609375
2014-10-11,,362.29901123046875,,,,
2014-10-12,,378.54901123046875,,,,
